Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,filename,Date,Month
Pennsylvania,US,24-07-2020 05:30,40.5908,-77.2098,109037,7093,78268,23676,42,851.7192133,1085617,,6.505131286,84000042,USA,8480.06509,,07-23-2020.csv,07-23-2020,July
Puerto Rico,US,24-07-2020 05:30,18.2208,-66.5901,13473,188,,13285,72,459.295127,206159,,1.395383359,630,PRI,7027.968834,,07-23-2020.csv,07-23-2020,July
Rhode Island,US,24-07-2020 05:30,41.6809,-71.5118,18148,1001,1759,15388,44,1713.108185,189339,2137,5.515759312,84000044,USA,17872.94416,11.77540225,07-23-2020.csv,07-23-2020,July
South Carolina,US,24-07-2020 05:30,33.8569,-80.945,76606,1334,27062,48210,45,1487.866679,618474,4498,1.74137796,84000045,USA,12012.20344,5.871602747,07-23-2020.csv,07-23-2020,July
South Dakota,US,24-07-2020 05:30,44.2998,-99.4388,8143,121,7214,808,46,920.4676604,102536,792,1.485938843,84000046,USA,11590.45463,9.726145155,07-23-2020.csv,07-23-2020,July
Tennessee,US,24-07-2020 05:30,35.7478,-86.6923,86987,925,51661,34401,47,1273.755801,1295985,4016,1.063377286,84000047,USA,18977.18523,4.616781818,07-23-2020.csv,07-23-2020,July
Texas,US,24-07-2020 05:30,31.0545,-97.5635,373037,4622,203826,164589,48,1286.517213,3164656,,1.239019186,84000048,USA,10914.15708,,07-23-2020.csv,07-23-2020,July
Utah,US,24-07-2020 05:30,40.15,-111.8624,36099,267,23093,12739,49,1125.997284,485422,2150,0.739632677,84000049,USA,15141.24639,5.955843652,07-23-2020.csv,07-23-2020,July
Vermont,US,24-07-2020 05:30,44.0459,-72.7107,1377,56,1156,165,50,220.6769671,86582,,4.06681191,84000050,USA,13875.56511,,07-23-2020.csv,07-23-2020,July
Virgin Islands,US,24-07-2020 05:30,18.3358,-64.8963,336,7,182,147,78,313.2341425,7836,,2.083333333,850,VIR,7305.067681,,07-23-2020.csv,07-23-2020,July
Virginia,US,24-07-2020 05:30,37.7693,-78.17,81237,2054,10479,68704,51,951.7523188,972200,11697,2.528404545,84000051,USA,11390.05138,14.39861147,07-23-2020.csv,07-23-2020,July
Washington,US,24-07-2020 05:30,47.4009,-121.4905,50009,1482,,48527,53,656.7262337,855152,5211,2.963466576,84000053,USA,11229.99365,10.42012438,07-23-2020.csv,07-23-2020,July
West Virginia,US,24-07-2020 05:30,38.4912,-80.9545,5452,102,3913,1437,54,304.2161162,251072,,1.870873074,84000054,USA,14009.56506,,07-23-2020.csv,07-23-2020,July
Wisconsin,US,24-07-2020 05:30,44.2685,-89.6165,45899,878,35502,9519,55,788.3129289,828511,4273,1.912895706,84000055,USA,14229.63317,9.309571015,07-23-2020.csv,07-23-2020,July
Wyoming,US,24-07-2020 05:30,42.756,-107.3025,2347,25,1794,528,56,405.5228515,48169,153,1.065189604,84000056,USA,8322.807939,6.518960375,07-23-2020.csv,07-23-2020,July
Alabama,US,25-07-2020 04:47,32.3182,-86.9023,76005,1438,32510,42057,1,1550.114874,628984,9157,1.891980791,84000001,USA,12828.06992,12.04789159,07-24-2020.csv,07-24-2020,July
Alaska,US,25-07-2020 04:47,61.3707,-152.4044,2249,19,800,1430,2,307.4315319,200572,,0.84481992,84000002,USA,27417.5888,,07-24-2020.csv,07-24-2020,July
American Samoa,US,25-07-2020 04:47,-14.271,-170.132,0,0,,0,60,0,1037,,,16,ASM,1863.733578,,07-24-2020.csv,07-24-2020,July
Arizona,US,25-07-2020 04:47,33.7298,-111.4312,156301,3143,20171,132987,4,2147.370203,836817,7461,2.010863654,84000004,USA,11496.76516,4.773481935,07-24-2020.csv,07-24-2020,July
Arkansas,US,25-07-2020 04:47,34.9697,-92.3731,37249,394,29827,7028,5,1234.308126,461464,2361,1.057746517,84000005,USA,15291.38407,6.338425193,07-24-2020.csv,07-24-2020,July
California,US,25-07-2020 04:47,36.1162,-119.6816,440185,8337,,431848,6,1114.047671,6915876,,1.893976396,84000006,USA,17503.13061,,07-24-2020.csv,07-24-2020,July
Colorado,US,25-07-2020 04:47,39.0598,-105.3111,42962,1790,5122,36050,8,746.0317681,470877,6149,4.166472697,84000008,USA,8176.742257,14.31264839,07-24-2020.csv,07-24-2020,July
Connecticut,US,25-07-2020 04:47,41.5978,-72.7554,48776,4413,8516,35847,9,1368.080606,713072,10712,9.047482368,84000009,USA,20000.4095,21.96162047,07-24-2020.csv,07-24-2020,July
Delaware,US,25-07-2020 04:47,39.3185,-75.5071,14202,578,7936,5688,10,1458.464269,164326,,4.069849317,84000010,USA,16875.34146,,07-24-2020.csv,07-24-2020,July
Diamond Princess,US,25-07-2020 04:47,,,49,0,,49,88888,,,,0,84088888,USA,,,07-24-2020.csv,07-24-2020,July
District of Columbia,US,25-07-2020 04:47,38.8974,-77.0268,11649,581,9582,1486,11,1650.586823,165260,,4.98755258,84000011,USA,23416.25705,,07-24-2020.csv,07-24-2020,July
Florida,US,25-07-2020 04:47,27.7663,-81.6868,402312,5653,,396659,12,1873.158238,3276636,23575,1.405128358,84000012,USA,15255.96482,5.859879894,07-24-2020.csv,07-24-2020,July
Georgia,US,25-07-2020 04:47,33.0406,-83.6431,161420,3443,,157977,13,1520.331252,1382444,16752,2.132945112,84000013,USA,13020.52296,10.37789617,07-24-2020.csv,07-24-2020,July
Grand Princess,US,25-07-2020 04:47,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,07-24-2020.csv,07-24-2020,July
Guam,US,25-07-2020 04:47,13.4443,144.7937,337,5,244,88,66,205.2012738,19469,,1.483679525,316,GUM,11854.78813,,07-24-2020.csv,07-24-2020,July
Hawaii,US,25-07-2020 04:47,21.0943,-157.4983,1549,26,1125,398,15,109.4025449,111291,155,1.67850226,84000015,USA,7860.244429,10.00645578,07-24-2020.csv,07-24-2020,July
Idaho,US,25-07-2020 04:47,44.2405,-114.4788,17265,144,5008,12113,16,966.109235,160193,697,0.834057341,84000016,USA,8964.02761,4.037069215,07-24-2020.csv,07-24-2020,July
Illinois,US,25-07-2020 04:47,40.3495,-88.9861,169696,7577,,162119,17,1339.160331,2433765,,4.465043372,84000017,USA,19206.11884,,07-24-2020.csv,07-24-2020,July
Indiana,US,25-07-2020 04:47,39.8494,-86.2583,60598,2884,43066,14648,18,900.1192623,678749,8128,4.759232978,84000018,USA,10082.09923,13.41298393,07-24-2020.csv,07-24-2020,July
Iowa,US,25-07-2020 04:47,42.0115,-93.2105,41434,826,29216,11392,19,1313.25137,441873,,1.993531882,84000019,USA,14005.17263,,07-24-2020.csv,07-24-2020,July
Kansas,US,25-07-2020 04:47,38.5266,-96.7265,24554,330,1077,23147,20,842.8202384,277967,1596,1.343976542,84000020,USA,9541.26469,6.499959273,07-24-2020.csv,07-24-2020,July
Kentucky,US,25-07-2020 04:47,37.6681,-84.6701,25932,691,7396,17845,21,580.4363927,533476,3248,2.664661422,84000021,USA,11940.80229,12.52506556,07-24-2020.csv,07-24-2020,July
Louisiana,US,25-07-2020 04:47,31.1695,-91.8678,103734,3715,61456,38563,22,2231.417439,1199726,,3.581275185,84000022,USA,25807.25238,,07-24-2020.csv,07-24-2020,July
Maine,US,25-07-2020 04:47,44.6939,-69.3819,3757,118,3259,380,23,279.4946035,150620,378,3.140803833,84000023,USA,11205.07777,10.06121906,07-24-2020.csv,07-24-2020,July
Maryland,US,25-07-2020 04:47,39.0639,-76.8021,81766,3422,5434,72910,24,1352.469863,804350,12119,4.185113617,84000024,USA,13304.54142,14.82156398,07-24-2020.csv,07-24-2020,July
Massachusetts,US,25-07-2020 04:47,42.2302,-71.5301,114985,8498,96452,10035,25,1668.261878,1086252,11770,7.390529199,84000025,USA,15759.90609,10.23611775,07-24-2020.csv,07-24-2020,July
Michigan,US,25-07-2020 04:47,43.3266,-84.5361,85072,6400,55162,23510,26,851.8395728,1614646,,7.523039308,84000026,USA,16167.70922,,07-24-2020.csv,07-24-2020,July
Minnesota,US,25-07-2020 04:47,45.6945,-93.9002,49488,1606,42882,5000,27,877.5040641,922876,4852,3.245231167,84000027,USA,16364.11738,9.804397026,07-24-2020.csv,07-24-2020,July
Mississippi,US,25-07-2020 04:47,32.7416,-89.6787,49585,1463,30315,17807,28,1666.079218,411480,3923,2.950489059,84000028,USA,13825.92068,7.911666835,07-24-2020.csv,07-24-2020,July
Missouri,US,25-07-2020 04:47,38.4561,-92.2884,39635,1195,,38440,29,645.7916899,612615,,3.015011984,84000029,USA,9981.624224,,07-24-2020.csv,07-24-2020,July
Montana,US,25-07-2020 04:47,46.9219,-110.4544,3038,46,1815,1177,30,284.2498629,149200,191,1.514154049,84000030,USA,13959.86819,6.287030941,07-24-2020.csv,07-24-2020,July
Nebraska,US,25-07-2020 04:47,41.1254,-98.2681,24174,316,17745,6113,31,1249.684658,249074,1548,1.307189542,84000031,USA,12875.98066,6.403574088,07-24-2020.csv,07-24-2020,July
Nevada,US,25-07-2020 04:47,38.3135,-117.0554,40885,722,994,39169,32,1327.367835,421871,,1.765928825,84000032,USA,13696.41667,,07-24-2020.csv,07-24-2020,July
New Hampshire,US,25-07-2020 04:47,43.4525,-71.5639,6375,407,5345,623,33,468.8496305,149792,681,6.384313725,84000033,USA,11016.45864,10.68235294,07-24-2020.csv,07-24-2020,July
New Jersey,US,25-07-2020 04:47,40.2989,-74.521,178345,15765,32001,130579,34,2007.894449,1887644,21184,8.839608624,84000034,USA,21252.01105,11.87810143,07-24-2020.csv,07-24-2020,July
New Mexico,US,25-07-2020 04:47,34.8405,-106.2485,18475,601,7056,10818,35,881.0923542,496985,2500,3.253044655,84000035,USA,23701.74201,13.53179973,07-24-2020.csv,07-24-2020,July
New York,US,25-07-2020 04:47,42.1657,-74.9481,410450,32596,72552,305302,36,2109.896486,5444845,89995,7.941527592,84000036,USA,27988.93735,21.92593495,07-24-2020.csv,07-24-2020,July
North Carolina,US,25-07-2020 04:47,35.6301,-79.8064,109728,1789,78707,29232,37,1046.215877,1550297,,1.630395159,84000037,USA,14781.50823,,07-24-2020.csv,07-24-2020,July
North Dakota,US,25-07-2020 04:47,47.5289,-99.784,5614,99,4545,970,38,736.6854665,142708,325,1.763448522,84000038,USA,18726.56031,5.789098682,07-24-2020.csv,07-24-2020,July
Northern Mariana Islands,US,25-07-2020 04:47,15.0979,145.6739,38,2,29,7,69,68.9104889,11338,4,5.263157895,580,MNP,20560.71377,10.52631579,07-24-2020.csv,07-24-2020,July
Ohio,US,25-07-2020 04:47,40.3888,-82.7649,81746,3297,56823,21626,39,699.3352782,1267628,10072,4.033224867,84000039,USA,10844.53037,12.32109216,07-24-2020.csv,07-24-2020,July
Oklahoma,US,25-07-2020 04:47,35.5653,-96.9289,29116,484,23277,5355,40,735.8153497,523042,2687,1.662316252,84000040,USA,13218.24193,9.22860283,07-24-2020.csv,07-24-2020,July
Oregon,US,25-07-2020 04:47,44.572,-122.0709,16104,282,3541,12281,41,381.8161256,366567,1474,1.751117735,84000041,USA,8691.082445,9.153005464,07-24-2020.csv,07-24-2020,July
Pennsylvania,US,25-07-2020 04:47,40.5908,-77.2098,110292,7116,79178,23998,42,861.5223775,1104948,,6.451963878,84000042,USA,8631.065063,,07-24-2020.csv,07-24-2020,July
Puerto Rico,US,25-07-2020 04:47,18.2208,-66.5901,13967,191,,13776,72,476.1356075,319939,,1.367509129,630,PRI,10906.73374,,07-24-2020.csv,07-24-2020,July
Rhode Island,US,25-07-2020 04:47,41.6809,-71.5118,18224,1002,1769,15453,44,1720.282321,190028,2146,5.498244074,84000044,USA,17937.98337,11.77568042,07-24-2020.csv,07-24-2020,July
South Carolina,US,25-07-2020 04:47,33.8569,-80.945,78607,1385,29378,47844,45,1526.730753,629372,4827,1.761929599,84000045,USA,12223.86794,6.140674495,07-24-2020.csv,07-24-2020,July
South Dakota,US,25-07-2020 04:47,44.2998,-99.4388,8200,122,7261,817,46,926.910821,103490,796,1.487804878,84000046,USA,11698.29279,9.707317073,07-24-2020.csv,07-24-2020,July
Tennessee,US,25-07-2020 04:47,35.7478,-86.6923,89078,938,52983,35157,47,1304.374438,1322613,4120,1.053009722,84000047,USA,19367.10062,4.625159972,07-24-2020.csv,07-24-2020,July
Texas,US,25-07-2020 04:47,31.0545,-97.5635,380364,4790,212216,163358,48,1311.786319,3231931,,1.25932002,84000048,USA,11146.1728,,07-24-2020.csv,07-24-2020,July
Utah,US,25-07-2020 04:47,40.15,-111.8624,36962,273,23715,12974,49,1152.915915,494071,2188,0.738596396,84000049,USA,15411.02535,5.919593096,07-24-2020.csv,07-24-2020,July
Vermont,US,25-07-2020 04:47,44.0459,-72.7107,1385,56,1177,152,50,221.9590409,87692,,4.0433213,84000050,USA,14053.45287,,07-24-2020.csv,07-24-2020,July
Virgin Islands,US,25-07-2020 04:47,18.3358,-64.8963,352,7,182,163,78,328.1500541,7836,,1.988636364,850,VIR,7305.067681,,07-24-2020.csv,07-24-2020,July
Virginia,US,25-07-2020 04:47,37.7693,-78.17,82364,2067,10576,69721,51,964.9559681,990299,11826,2.509591569,84000051,USA,11602.09473,14.35821475,07-24-2020.csv,07-24-2020,July
Washington,US,25-07-2020 04:47,47.4009,-121.4905,50824,1495,,49329,53,667.4289448,870763,5276,2.94152369,84000053,USA,11434.99981,10.3809224,07-24-2020.csv,07-24-2020,July
West Virginia,US,25-07-2020 04:47,38.4912,-80.9545,5653,103,4013,1537,54,315.431714,253173,,1.822041394,84000054,USA,14126.79875,,07-24-2020.csv,07-24-2020,July
Wisconsin,US,25-07-2020 04:47,44.2685,-89.6165,46917,878,36333,9706,55,805.7970258,846007,4327,1.871389901,84000055,USA,14530.12606,9.222669821,07-24-2020.csv,07-24-2020,July
Wyoming,US,25-07-2020 04:47,42.756,-107.3025,2405,25,1857,523,56,415.5442939,48228,155,1.03950104,84000056,USA,8333.002165,6.444906445,07-24-2020.csv,07-24-2020,July
Alabama,US,26-07-2020 04:35,32.3182,-86.9023,78130,1456,32510,44164,1,1593.454051,641611,9157,1.863560732,84000001,USA,13085.5964,11.72020991,07-25-2020.csv,07-25-2020,July
Alaska,US,26-07-2020 04:35,61.3707,-152.4044,2339,20,815,1504,2,319.7342611,205066,,0.855066268,84000002,USA,28031.90508,,07-25-2020.csv,07-25-2020,July
American Samoa,US,26-07-2020 04:35,-14.271,-170.132,0,0,,0,60,0,1037,,,16,ASM,1863.733578,,07-25-2020.csv,07-25-2020,July
Arizona,US,26-07-2020 04:35,33.7298,-111.4312,160041,3286,20566,136189,4,2198.752885,857609,7627,2.053223861,84000004,USA,11782.4199,4.765653801,07-25-2020.csv,07-25-2020,July
Arkansas,US,26-07-2020 04:35,34.9697,-92.3731,37981,399,29827,7755,5,1258.564174,461464,2361,1.050525263,84000005,USA,15291.38407,6.216266028,07-25-2020.csv,07-25-2020,July
California,US,26-07-2020 04:35,36.1162,-119.6816,446452,8408,,438044,6,1129.908586,7047355,,1.883293165,84000006,USA,17835.88587,,07-25-2020.csv,07-25-2020,July
Colorado,US,26-07-2020 04:35,39.0598,-105.3111,43771,1794,5133,36844,8,760.0799898,479744,6227,4.098604099,84000008,USA,8330.717018,14.22631423,07-25-2020.csv,07-25-2020,July
Connecticut,US,26-07-2020 04:35,41.5978,-72.7554,48776,4413,8516,35847,9,1368.080606,713072,10712,9.047482368,84000009,USA,20000.4095,21.96162047,07-25-2020.csv,07-25-2020,July
Delaware,US,26-07-2020 04:35,39.3185,-75.5071,14175,579,7961,5635,10,1455.691523,166922,,4.084656085,84000010,USA,17141.93583,,07-25-2020.csv,07-25-2020,July
Diamond Princess,US,26-07-2020 04:35,,,49,0,,49,88888,,,,0,84088888,USA,,,07-25-2020.csv,07-25-2020,July
District of Columbia,US,26-07-2020 04:35,38.8974,-77.0268,11717,581,9603,1533,11,1660.221977,169009,,4.958607152,84000011,USA,23947.46574,,07-25-2020.csv,07-25-2020,July
Florida,US,26-07-2020 04:35,27.7663,-81.6868,414511,5777,,408734,12,1929.956587,3336377,24086,1.393690397,84000012,USA,15534.11796,5.810702249,07-25-2020.csv,07-25-2020,July
Georgia,US,26-07-2020 04:35,33.0406,-83.6431,165188,3494,,161694,13,1555.820089,1407840,17029,2.115165751,84000013,USA,13259.71472,10.30886021,07-25-2020.csv,07-25-2020,July
Grand Princess,US,26-07-2020 04:35,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,07-25-2020.csv,07-25-2020,July
Guam,US,26-07-2020 04:35,13.4443,144.7937,337,5,244,88,66,205.2012738,20032,,1.483679525,316,GUM,12197.60213,,07-25-2020.csv,07-25-2020,July
Hawaii,US,26-07-2020 04:35,21.0943,-157.4983,1620,26,1148,446,15,114.4171225,112790,156,1.604938272,84000015,USA,7966.115581,9.62962963,07-25-2020.csv,07-25-2020,July
Idaho,US,26-07-2020 04:35,44.2405,-114.4788,17265,144,5251,11870,16,966.109235,163440,709,0.834057341,84000016,USA,9145.722176,4.106573994,07-25-2020.csv,07-25-2020,July
Illinois,US,26-07-2020 04:35,40.3495,-88.9861,171122,7589,,163533,17,1350.413646,2471965,,4.434847653,84000017,USA,19507.57511,,07-25-2020.csv,07-25-2020,July
Indiana,US,26-07-2020 04:35,39.8494,-86.2583,61520,2895,43535,15090,18,913.8145981,690274,8180,4.705786736,84000018,USA,10253.29093,13.29648895,07-25-2020.csv,07-25-2020,July
Iowa,US,26-07-2020 04:35,42.0115,-93.2105,41886,826,29477,11583,19,1327.577518,446263,,1.97201929,84000019,USA,14144.31376,,07-25-2020.csv,07-25-2020,July
Kansas,US,26-07-2020 04:35,38.5266,-96.7265,25009,329,1077,23603,20,858.438191,277967,1596,1.31552641,84000020,USA,9541.26469,6.381702587,07-25-2020.csv,07-25-2020,July
Kentucky,US,26-07-2020 04:35,37.6681,-84.6701,26764,696,7421,18647,21,599.0590627,541583,3266,2.600508145,84000021,USA,12122.26141,12.2029592,07-25-2020.csv,07-25-2020,July
Louisiana,US,26-07-2020 04:35,31.1695,-91.8678,103734,3715,61456,38563,22,2231.417439,1199726,,3.581275185,84000022,USA,25807.25238,,07-25-2020.csv,07-25-2020,July
Maine,US,26-07-2020 04:35,44.6939,-69.3819,3790,119,3281,390,23,281.9495734,153373,379,3.139841689,84000023,USA,11409.88177,10,07-25-2020.csv,07-25-2020,July
Maryland,US,26-07-2020 04:35,39.0639,-76.8021,83054,3433,5434,74187,24,1373.774331,825326,12188,4.133455342,84000024,USA,13651.49991,14.6747899,07-25-2020.csv,07-25-2020,July
Massachusetts,US,26-07-2020 04:35,42.2302,-71.5301,115268,8510,96452,10306,25,1672.367789,1110883,11813,7.382794878,84000025,USA,16117.26538,10.24829094,07-25-2020.csv,07-25-2020,July
Michigan,US,26-07-2020 04:35,43.3266,-84.5361,85622,6400,55162,24060,26,857.3468109,1614646,,7.474714443,84000026,USA,16167.70922,,07-25-2020.csv,07-25-2020,July
Minnesota,US,26-07-2020 04:35,45.6945,-93.9002,50291,1611,43625,5055,27,891.7425818,940696,4889,3.203356465,84000027,USA,16680.09544,9.721421328,07-25-2020.csv,07-25-2020,July
Mississippi,US,26-07-2020 04:35,32.7416,-89.6787,50981,1478,30315,19188,28,1712.985472,421886,3982,2.89911928,84000028,USA,14175.56715,7.810753026,07-25-2020.csv,07-25-2020,July
Missouri,US,26-07-2020 04:35,38.4561,-92.2884,41034,1200,,39834,29,668.5862547,619721,,2.924404153,84000029,USA,10097.40562,,07-25-2020.csv,07-25-2020,July
Montana,US,26-07-2020 04:35,46.9219,-110.4544,3259,46,1977,1236,30,304.9276838,151015,195,1.411475913,84000030,USA,14129.6883,5.9834305,07-25-2020.csv,07-25-2020,July
Nebraska,US,26-07-2020 04:35,41.1254,-98.2681,24395,316,17999,6080,31,1261.109342,252605,1548,1.295347407,84000031,USA,13058.51713,6.345562615,07-25-2020.csv,07-25-2020,July
Nevada,US,26-07-2020 04:35,38.3135,-117.0554,41816,732,994,40090,32,1357.593576,430521,,1.750526114,84000032,USA,13977.24661,,07-25-2020.csv,07-25-2020,July
New Hampshire,US,26-07-2020 04:35,43.4525,-71.5639,6415,409,5438,568,33,471.7914321,152290,686,6.375681995,84000033,USA,11200.17415,10.69368667,07-25-2020.csv,07-25-2020,July
New Jersey,US,26-07-2020 04:35,40.2989,-74.521,178858,15776,32061,131021,34,2013.670052,1888157,21314,8.820405014,84000034,USA,21257.78665,11.91671605,07-25-2020.csv,07-25-2020,July
New Mexico,US,26-07-2020 04:35,34.8405,-106.2485,18788,607,7156,11025,35,896.0196563,505177,2525,3.230785608,84000035,USA,24092.42718,13.43942942,07-25-2020.csv,07-25-2020,July
New York,US,26-07-2020 04:35,42.1657,-74.9481,411200,32608,72632,305960,36,2113.751822,5516311,89995,7.929961089,84000036,USA,28356.30453,21.88594358,07-25-2020.csv,07-25-2020,July
North Carolina,US,26-07-2020 04:35,35.6301,-79.8064,111421,1811,78707,30903,37,1062.358006,1579042,,1.625366852,84000037,USA,15055.58117,,07-25-2020.csv,07-25-2020,July
North Dakota,US,26-07-2020 04:35,47.5289,-99.784,5736,99,4671,966,38,752.6946626,144260,328,1.725941423,84000038,USA,18930.21828,5.718270572,07-25-2020.csv,07-25-2020,July
Northern Mariana Islands,US,26-07-2020 04:35,15.0979,145.6739,40,2,29,9,69,72.53735674,11339,4,5,580,MNP,20562.5272,10,07-25-2020.csv,07-25-2020,July
Ohio,US,26-07-2020 04:35,40.3888,-82.7649,83184,3297,57731,22156,39,711.6373373,1293822,10145,3.963502597,84000039,USA,11068.61948,12.19585497,07-25-2020.csv,07-25-2020,July
Oklahoma,US,26-07-2020 04:35,35.5653,-96.9289,30081,496,24053,5532,40,760.2026904,565709,2768,1.648881354,84000040,USA,14296.5162,9.201821748,07-25-2020.csv,07-25-2020,July
Oregon,US,26-07-2020 04:35,44.572,-122.0709,16104,282,3541,12281,41,381.8161256,374010,1474,1.751117735,84000041,USA,8867.551486,9.153005464,07-25-2020.csv,07-25-2020,July
Pennsylvania,US,26-07-2020 04:35,40.5908,-77.2098,111115,7124,79968,24023,42,867.951066,1123330,,6.411375602,84000042,USA,8774.652126,,07-25-2020.csv,07-25-2020,July
Puerto Rico,US,26-07-2020 04:35,18.2208,-66.5901,14540,201,,14339,72,495.6692011,320512,,1.382393398,630,PRI,10926.26733,,07-25-2020.csv,07-25-2020,July
Rhode Island,US,26-07-2020 04:35,41.6809,-71.5118,18224,1002,1769,15453,44,1720.282321,190028,2146,5.498244074,84000044,USA,17937.98337,11.77568042,07-25-2020.csv,07-25-2020,July
South Carolina,US,26-07-2020 04:35,33.8569,-80.945,80008,1465,29378,49165,45,1553.941431,638490,4827,1.831066893,84000045,USA,12400.96071,6.033146685,07-25-2020.csv,07-25-2020,July
South Dakota,US,26-07-2020 04:35,44.2998,-99.4388,8305,122,7307,876,46,938.779801,105913,798,1.468994582,84000046,USA,11972.18363,9.608669476,07-25-2020.csv,07-25-2020,July
Tennessee,US,26-07-2020 04:35,35.7478,-86.6923,90796,964,53808,36024,47,1329.531214,1332374,4196,1.061720781,84000047,USA,19510.03152,4.621348958,07-25-2020.csv,07-25-2020,July
Texas,US,26-07-2020 04:35,31.0545,-97.5635,390286,4990,221510,163786,48,1346.004972,3306042,,1.278549576,84000048,USA,11401.76427,,07-25-2020.csv,07-25-2020,July
Utah,US,26-07-2020 04:35,40.15,-111.8624,37623,274,24390,12959,49,1173.533777,500139,2213,0.728277915,84000049,USA,15600.29795,5.882040241,07-25-2020.csv,07-25-2020,July
Vermont,US,26-07-2020 04:35,44.0459,-72.7107,1396,56,1182,158,50,223.7218925,88816,,4.011461318,84000050,USA,14233.58425,,07-25-2020.csv,07-25-2020,July
Virgin Islands,US,26-07-2020 04:35,18.3358,-64.8963,352,7,236,109,78,328.1500541,8253,,1.988636364,850,VIR,7693.813626,,07-25-2020.csv,07-25-2020,July
Virginia,US,26-07-2020 04:35,37.7693,-78.17,83609,2075,10800,70734,51,979.5420759,1010443,12001,2.481790238,84000051,USA,11838.09678,14.3537179,07-25-2020.csv,07-25-2020,July
Washington,US,26-07-2020 04:35,47.4009,-121.4905,51849,1494,,50355,53,680.8894097,883982,5301,2.881444194,84000053,USA,11608.59384,10.22391946,07-25-2020.csv,07-25-2020,July
West Virginia,US,26-07-2020 04:35,38.4912,-80.9545,5775,103,4115,1557,54,322.2391913,256914,,1.783549784,84000054,USA,14335.54279,,07-25-2020.csv,07-25-2020,July
Wisconsin,US,26-07-2020 04:35,44.2685,-89.6165,47870,891,37287,9692,55,822.164751,860243,4368,1.861290996,84000055,USA,14774.62862,9.124712764,07-25-2020.csv,07-25-2020,July
Wyoming,US,26-07-2020 04:35,42.756,-107.3025,2446,25,1866,555,56,422.628417,48269,158,1.02207686,84000056,USA,8340.086288,6.459525756,07-25-2020.csv,07-25-2020,July
Alabama,US,27-07-2020 04:35,32.3182,-86.9023,79294,1473,32510,45311,1,1617.193722,649686,9157,1.857643706,84000001,USA,13250.28527,11.54816253,07-26-2020.csv,07-26-2020,July
Alaska,US,27-07-2020 04:35,61.3707,-152.4044,2525,20,817,1688,2,345.1599013,207264,,0.792079208,84000002,USA,28332.36506,,07-26-2020.csv,07-26-2020,July
American Samoa,US,27-07-2020 04:35,-14.271,-170.132,0,0,,0,60,0,1037,,,16,ASM,1863.733578,,07-26-2020.csv,07-26-2020,July
Arizona,US,27-07-2020 04:35,33.7298,-111.4312,162014,3305,20978,137731,4,2225.85931,867103,7706,2.039947165,84000004,USA,11912.85497,4.756379078,07-26-2020.csv,07-26-2020,July
Arkansas,US,27-07-2020 04:35,34.9697,-92.3731,38623,401,31622,6600,5,1279.837922,477267,2542,1.038241462,84000005,USA,15815.04299,6.581570567,07-26-2020.csv,07-26-2020,July
California,US,27-07-2020 04:35,36.1162,-119.6816,452288,8448,,443840,6,1144.678699,7168139,,1.867836423,84000006,USA,18141.57356,,07-26-2020.csv,07-26-2020,July
Colorado,US,27-07-2020 04:35,39.0598,-105.3111,44318,1794,5158,37366,8,769.578602,490396,6261,4.048016607,84000008,USA,8515.688165,14.12744257,07-26-2020.csv,07-26-2020,July
Connecticut,US,27-07-2020 04:35,41.5978,-72.7554,48776,4413,8516,35847,9,1368.080606,713072,10712,9.047482368,84000009,USA,20000.4095,21.96162047,07-26-2020.csv,07-26-2020,July
Delaware,US,27-07-2020 04:35,39.3185,-75.5071,14290,579,7996,5715,10,1467.501366,169993,,4.051784465,84000010,USA,17457.30998,,07-26-2020.csv,07-26-2020,July
Diamond Princess,US,27-07-2020 04:35,,,49,0,,49,88888,,,,0,84088888,USA,,,07-26-2020.csv,07-26-2020,July
District of Columbia,US,27-07-2020 04:35,38.8974,-77.0268,11780,581,9607,1592,11,1669.148663,171598,,4.932088285,84000011,USA,24314.31005,,07-26-2020.csv,07-26-2020,July
Florida,US,27-07-2020 04:35,27.7663,-81.6868,423855,5854,,418001,12,1973.462102,3386503,24421,1.381132699,84000012,USA,15767.50381,5.761640184,07-26-2020.csv,07-26-2020,July
Georgia,US,27-07-2020 04:35,33.0406,-83.6431,167953,3498,,164455,13,1581.86219,1428945,17091,2.082725524,84000013,USA,13458.49176,10.17606116,07-26-2020.csv,07-26-2020,July
Grand Princess,US,27-07-2020 04:35,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,07-26-2020.csv,07-26-2020,July
Guam,US,27-07-2020 04:35,13.4443,144.7937,337,5,244,88,66,205.2012738,20032,,1.483679525,316,GUM,12197.60213,,07-26-2020.csv,07-26-2020,July
Hawaii,US,27-07-2020 04:35,21.0943,-157.4983,1683,26,1167,490,15,118.8666772,114052,161,1.544860368,84000015,USA,8055.247932,9.566250743,07-26-2020.csv,07-26-2020,July
